Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,invoice_date,delivery_date,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key,unit_price_implied,delivery_lag_days,year,month,quarter,year_month,margin_pct,has_customer
226687,112167,0,0,213,2016-05-24,2016-05-25,171,70022,USB food flash drive - pizza slice,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,32.0,1.0,2016,5,2,2016-05-01,62.5,False
200445,112229,0,0,85,2016-01-07,2016-01-08,158,61829,Animal with big feet slippers (Brown) M,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2016,1,1,2016-01-01,75.0,False
202728,107607,0,0,93,2016-01-20,2016-01-21,161,62539,Plush shark slippers (Gray) M,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2016,1,1,2016-01-01,75.0,False
208344,112081,0,0,96,2016-02-23,2016-02-24,143,64318,Ogre battery-powered slippers (Green) L,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2016,2,1,2016-02-01,75.0,False
209705,112167,0,0,88,2016-02-29,2016-03-01,165,64752,Furry gorilla with big eyes slippers (Black) L,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2016,2,1,2016-02-01,75.0,False
215389,113033,0,0,86,2016-03-29,2016-03-30,152,66518,Animal with big feet slippers (Brown) S,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2016,3,1,2016-03-01,75.0,False
217400,108294,0,0,92,2016-04-08,2016-04-09,158,67151,Plush shark slippers (Gray) L,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2016,4,2,2016-04-01,75.0,False
217570,107607,0,0,97,2016-04-09,2016-04-10,163,67201,Ogre battery-powered slippers (Green) M,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2016,4,2,2016-04-01,75.0,False
219682,109634,0,0,101,2016-04-19,2016-04-20,19,67865,Dinosaur battery-powered slippers (Green) M,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2016,4,2,2016-04-01,75.0,False
226038,72610,0,0,96,2016-05-20,2016-05-21,161,69820,Ogre battery-powered slippers (Green) L,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2016,5,2,2016-05-01,75.0,False
226089,72761,0,0,90,2016-05-20,2016-05-21,171,69833,Furry gorilla with big eyes slippers (Black) S,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2016,5,2,2016-05-01,75.0,False
226652,112897,0,0,102,2016-05-24,2016-05-25,174,70012,Dinosaur battery-powered slippers (Green) S,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2016,5,2,2016-05-01,75.0,False
199236,108881,0,0,208,2016-01-04,2016-01-05,150,61453,USB food flash drive - donut,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2016,1,1,2016-01-01,62.5,False
204070,72125,0,0,206,2016-01-27,2016-01-28,150,62967,USB food flash drive - fortune cookie,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2016,1,1,2016-01-01,62.5,False
207446,107623,0,0,209,2016-02-17,2016-02-18,151,64035,USB food flash drive - cookie,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2016,2,1,2016-02-01,62.5,False
212910,112381,0,0,209,2016-03-17,2016-03-18,167,65766,USB food flash drive - cookie,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2016,3,1,2016-03-01,62.5,False
223797,112167,0,0,209,2016-05-10,2016-05-11,168,69140,USB food flash drive - cookie,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2016,5,2,2016-05-01,62.5,False
224433,66176,0,0,215,2016-05-12,2016-05-13,165,69340,USB food flash drive - hamburger,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2016,5,2,2016-05-01,62.5,False
224434,66176,0,0,208,2016-05-12,2016-05-13,165,69340,USB food flash drive - donut,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2016,5,2,2016-05-01,62.5,False
225679,112394,0,0,209,2016-05-19,2016-05-20,174,69713,USB food flash drive - cookie,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2016,5,2,2016-05-01,62.5,False
226653,112897,0,0,215,2016-05-24,2016-05-25,174,70012,USB food flash drive - hamburger,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2016,5,2,2016-05-01,62.5,False
202237,113033,0,0,99,2016-01-18,2016-01-19,155,62384,Dinosaur battery-powered slippers (Green) XL,Each,10,32.0,15,320.0,48.0,235.0,368.0,10,0,11,32.0,1.0,2016,1,1,2016-01-01,73.4375,False
207045,112897,0,0,99,2016-02-15,2016-02-16,152,63910,Dinosaur battery-powered slippers (Green) XL,Each,10,32.0,15,320.0,48.0,235.0,368.0,10,0,11,32.0,1.0,2016,2,1,2016-02-01,73.4375,False
213278,112063,0,0,83,2016-03-21,2016-03-22,143,65879,Animal with big feet slippers (Brown) XL,Each,10,32.0,15,320.0,48.0,235.0,368.0,10,0,11,32.0,1.0,2016,3,1,2016-03-01,73.4375,False
223784,111993,0,0,16,2016-05-10,2016-05-11,174,69136,Tape dispenser (Red),Each,10,32.0,15,320.0,48.0,150.0,368.0,10,0,11,32.0,1.0,2016,5,2,2016-05-01,46.875,False
203181,107721,0,0,101,2016-01-22,2016-01-23,151,62680,Dinosaur battery-powered slippers (Green) M,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2016,1,1,2016-01-01,75.0,False
210543,108294,0,0,86,2016-03-02,2016-03-03,19,65016,Animal with big feet slippers (Brown) S,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2016,3,1,2016-03-01,75.0,False
212490,107607,0,0,84,2016-03-15,2016-03-16,152,65631,Animal with big feet slippers (Brown) L,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2016,3,1,2016-03-01,75.0,False
214306,72646,0,0,98,2016-03-23,2016-03-24,19,66183,Ogre battery-powered slippers (Green) S,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2016,3,1,2016-03-01,75.0,False
218089,72610,0,0,102,2016-04-13,2016-04-14,19,67371,Dinosaur battery-powered slippers (Green) S,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2016,4,2,2016-04-01,75.0,False
226053,112229,0,0,94,2016-05-20,2016-05-21,158,69824,Plush shark slippers (Gray) S,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2016,5,2,2016-05-01,75.0,False
227635,107607,0,0,101,2016-05-27,2016-05-28,170,70318,Dinosaur battery-powered slippers (Green) M,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2016,5,2,2016-05-01,75.0,False
228211,113033,0,0,93,2016-05-31,,172,70495,Plush shark slippers (Gray) M,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,,2016,5,2,2016-05-01,75.0,False
199619,109634,0,0,123,2016-01-05,2016-01-06,161,61572,The Gu red shirt XML tag t-shirt (Black) 3XL,Each,36,18.0,15,648.0,97.2,360.0,745.2,36,0,11,18.0,1.0,2016,1,1,2016-01-01,55.55555555555556,False
202967,72610,0,0,135,2016-01-21,2016-01-22,163,62614,The Gu red shirt XML tag t-shirt (White) 4XL,Each,36,18.0,15,648.0,97.2,360.0,745.2,36,0,11,18.0,1.0,2016,1,1,2016-01-01,55.55555555555556,False
203095,109634,0,0,131,2016-01-21,2016-01-22,19,62651,The Gu red shirt XML tag t-shirt (Black) 3XS,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,18.0,1.0,2016,1,1,2016-01-01,61.111111111111114,False
204096,66176,0,0,120,2016-01-27,2016-01-28,163,62974,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,36,18.0,15,648.0,97.2,360.0,745.2,36,0,11,18.0,1.0,2016,1,1,2016-01-01,55.55555555555556,False
205325,72125,0,0,137,2016-02-03,2016-02-04,158,63350,The Gu red shirt XML tag t-shirt (White) XXL,Each,36,18.0,15,648.0,97.2,378.0,745.2,36,0,11,18.0,1.0,2016,2,1,2016-02-01,58.333333333333336,False
205563,72709,0,0,77,2016-02-04,2016-02-05,129,63430,Halloween zombie mask (Light Brown) M,Each,36,18.0,15,648.0,97.2,-36.0,745.2,36,0,11,18.0,1.0,2016,2,1,2016-02-01,-5.555555555555555,False
206214,72761,0,0,123,2016-02-09,2016-02-10,150,63641,The Gu red shirt XML tag t-shirt (Black) 3XL,Each,36,18.0,15,648.0,97.2,360.0,745.2,36,0,11,18.0,1.0,2016,2,1,2016-02-01,55.55555555555556,False
206887,108770,0,0,138,2016-02-13,2016-02-14,19,63859,The Gu red shirt XML tag t-shirt (White) XL,Each,36,18.0,15,648.0,97.2,378.0,745.2,36,0,11,18.0,1.0,2016,2,1,2016-02-01,58.333333333333336,False
206954,107558,0,0,137,2016-02-15,2016-02-16,155,63886,The Gu red shirt XML tag t-shirt (White) XXL,Each,36,18.0,15,648.0,97.2,378.0,745.2,36,0,11,18.0,1.0,2016,2,1,2016-02-01,58.333333333333336,False
211497,72610,0,0,77,2016-03-08,2016-03-09,143,65317,Halloween zombie mask (Light Brown) M,Each,36,18.0,15,648.0,97.2,-36.0,745.2,36,0,11,18.0,1.0,2016,3,1,2016-03-01,-5.555555555555555,False
211582,111993,0,0,75,2016-03-09,2016-03-10,161,65347,Halloween zombie mask (Light Brown) XL,Each,36,18.0,15,648.0,97.2,-36.0,745.2,36,0,11,18.0,1.0,2016,3,1,2016-03-01,-5.555555555555555,False
211654,72646,0,0,120,2016-03-09,2016-03-10,161,65369,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,36,18.0,15,648.0,97.2,360.0,745.2,36,0,11,18.0,1.0,2016,3,1,2016-03-01,55.55555555555556,False
211804,112381,0,0,77,2016-03-10,2016-03-11,167,65416,Halloween zombie mask (Light Brown) M,Each,36,18.0,15,648.0,97.2,-36.0,745.2,36,0,11,18.0,1.0,2016,3,1,2016-03-01,-5.555555555555555,False
215390,113033,0,0,127,2016-03-29,2016-03-30,152,66518,The Gu red shirt XML tag t-shirt (Black) M,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,18.0,1.0,2016,3,1,2016-03-01,61.111111111111114,False
222037,107623,0,0,138,2016-05-02,2016-05-03,163,68606,The Gu red shirt XML tag t-shirt (White) XL,Each,36,18.0,15,648.0,97.2,378.0,745.2,36,0,11,18.0,1.0,2016,5,2,2016-05-01,58.333333333333336,False
222774,108770,0,0,77,2016-05-05,2016-05-06,168,68825,Halloween zombie mask (Light Brown) M,Each,36,18.0,15,648.0,97.2,-36.0,745.2,36,0,11,18.0,1.0,2016,5,2,2016-05-01,-5.555555555555555,False
225115,108770,0,0,119,2016-05-16,2016-05-17,170,69542,The Gu red shirt XML tag t-shirt (Black) 7XL,Each,36,18.0,15,648.0,97.2,342.0,745.2,36,0,11,18.0,1.0,2016,5,2,2016-05-01,52.77777777777778,False
225546,72761,0,0,142,2016-05-18,2016-05-19,174,69674,The Gu red shirt XML tag t-shirt (White) XS,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,18.0,1.0,2016,5,2,2016-05-01,61.111111111111114,False
225981,111992,0,0,141,2016-05-19,2016-05-20,163,69799,The Gu red shirt XML tag t-shirt (White) S,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,18.0,1.0,2016,5,2,2016-05-01,61.111111111111114,False
203655,109634,0,0,128,2016-01-25,2016-01-26,19,62832,The Gu red shirt XML tag t-shirt (Black) S,Each,12,18.0,15,216.0,32.4,132.0,248.4,12,0,11,18.0,1.0,2016,1,1,2016-01-01,61.111111111111114,False
205763,112167,0,0,78,2016-02-06,2016-02-07,150,63496,Halloween zombie mask (Light Brown) S,Each,12,18.0,15,216.0,32.4,-12.0,248.4,12,0,11,18.0,1.0,2016,2,1,2016-02-01,-5.555555555555555,False
206215,72761,0,0,121,2016-02-09,2016-02-10,150,63641,The Gu red shirt XML tag t-shirt (Black) 5XL,Each,12,18.0,15,216.0,32.4,120.0,248.4,12,0,11,18.0,1.0,2016,2,1,2016-02-01,55.55555555555556,False
206855,108137,0,0,72,2016-02-13,2016-02-14,143,63849,Halloween skull mask (Gray) L,Each,12,18.0,15,216.0,32.4,36.0,248.4,12,0,11,18.0,1.0,2016,2,1,2016-02-01,16.666666666666668,False
213254,112167,0,0,136,2016-03-21,2016-03-22,19,65872,The Gu red shirt XML tag t-shirt (White) 3XL,Each,12,18.0,15,216.0,32.4,120.0,248.4,12,0,11,18.0,1.0,2016,3,1,2016-03-01,55.55555555555556,False
214124,108294,0,0,136,2016-03-23,2016-03-24,163,66131,The Gu red shirt XML tag t-shirt (White) 3XL,Each,12,18.0,15,216.0,32.4,120.0,248.4,12,0,11,18.0,1.0,2016,3,1,2016-03-01,55.55555555555556,False
217775,72646,0,0,121,2016-04-11,2016-04-12,152,67269,The Gu red shirt XML tag t-shirt (Black) 5XL,Each,12,18.0,15,216.0,32.4,120.0,248.4,12,0,11,18.0,1.0,2016,4,2,2016-04-01,55.55555555555556,False
221311,108137,0,0,123,2016-04-28,2016-04-29,163,68385,The Gu red shirt XML tag t-shirt (Black) 3XL,Each,12,18.0,15,216.0,32.4,120.0,248.4,12,0,11,18.0,1.0,2016,4,2,2016-04-01,55.55555555555556,False
222410,108294,0,0,137,2016-05-04,2016-05-05,170,68717,The Gu red shirt XML tag t-shirt (White) XXL,Each,12,18.0,15,216.0,32.4,126.0,248.4,12,0,11,18.0,1.0,2016,5,2,2016-05-01,58.333333333333336,False
223783,111993,0,0,124,2016-05-10,2016-05-11,174,69136,The Gu red shirt XML tag t-shirt (Black) XXL,Each,12,18.0,15,216.0,32.4,126.0,248.4,12,0,11,18.0,1.0,2016,5,2,2016-05-01,58.333333333333336,False
225114,108770,0,0,133,2016-05-16,2016-05-17,170,69542,The Gu red shirt XML tag t-shirt (White) 6XL,Each,12,18.0,15,216.0,32.4,120.0,248.4,12,0,11,18.0,1.0,2016,5,2,2016-05-01,55.55555555555556,False
199056,108881,0,0,138,2016-01-02,2016-01-03,161,61398,The Gu red shirt XML tag t-shirt (White) XL,Each,60,18.0,15,1080.0,162.0,630.0,1242.0,60,0,11,18.0,1.0,2016,1,1,2016-01-01,58.333333333333336,False
199058,108881,0,0,132,2016-01-02,2016-01-03,161,61398,The Gu red shirt XML tag t-shirt (White) 7XL,Each,60,18.0,15,1080.0,162.0,570.0,1242.0,60,0,11,18.0,1.0,2016,1,1,2016-01-01,52.77777777777778,False
199693,66176,0,0,138,2016-01-05,2016-01-06,161,61594,The Gu red shirt XML tag t-shirt (White) XL,Each,60,18.0,15,1080.0,162.0,630.0,1242.0,60,0,11,18.0,1.0,2016,1,1,2016-01-01,58.333333333333336,False
202962,112063,0,0,119,2016-01-21,2016-01-22,143,62613,The Gu red shirt XML tag t-shirt (Black) 7XL,Each,60,18.0,15,1080.0,162.0,570.0,1242.0,60,0,11,18.0,1.0,2016,1,1,2016-01-01,52.77777777777778,False
203157,107721,0,0,77,2016-01-22,2016-01-23,152,62674,Halloween zombie mask (Light Brown) M,Each,60,18.0,15,1080.0,162.0,-60.0,1242.0,60,0,11,18.0,1.0,2016,1,1,2016-01-01,-5.555555555555555,False
204304,72709,0,0,119,2016-01-28,2016-01-29,161,63037,The Gu red shirt XML tag t-shirt (Black) 7XL,Each,60,18.0,15,1080.0,162.0,570.0,1242.0,60,0,11,18.0,1.0,2016,1,1,2016-01-01,52.77777777777778,False
208437,72646,0,0,78,2016-02-23,2016-02-24,155,64349,Halloween zombie mask (Light Brown) S,Each,60,18.0,15,1080.0,162.0,-60.0,1242.0,60,0,11,18.0,1.0,2016,2,1,2016-02-01,-5.555555555555555,False
211760,112081,0,0,124,2016-03-10,2016-03-11,143,65403,The Gu red shirt XML tag t-shirt (Black) XXL,Each,60,18.0,15,1080.0,162.0,630.0,1242.0,60,0,11,18.0,1.0,2016,3,1,2016-03-01,58.333333333333336,False
211963,112081,0,0,136,2016-03-11,2016-03-12,165,65467,The Gu red shirt XML tag t-shirt (White) 3XL,Each,60,18.0,15,1080.0,162.0,600.0,1242.0,60,0,11,18.0,1.0,2016,3,1,2016-03-01,55.55555555555556,False
213015,112081,0,0,61,2016-03-18,2016-03-19,155,65802,20 mm Double sided bubble wrap 10m,Each,60,18.0,15,1080.0,162.0,600.0,1242.0,60,0,11,18.0,1.0,2016,3,1,2016-03-01,55.55555555555556,False
216870,107623,0,0,134,2016-04-07,2016-04-08,163,66984,The Gu red shirt XML tag t-shirt (White) 5XL,Each,60,18.0,15,1080.0,162.0,600.0,1242.0,60,0,11,18.0,1.0,2016,4,2,2016-04-01,55.55555555555556,False
217568,107607,0,0,136,2016-04-09,2016-04-10,163,67201,The Gu red shirt XML tag t-shirt (White) 3XL,Each,60,18.0,15,1080.0,162.0,600.0,1242.0,60,0,11,18.0,1.0,2016,4,2,2016-04-01,55.55555555555556,False
222315,72125,0,0,137,2016-05-04,2016-05-05,171,68693,The Gu red shirt XML tag t-shirt (White) XXL,Each,60,18.0,15,1080.0,162.0,630.0,1242.0,60,0,11,18.0,1.0,2016,5,2,2016-05-01,58.333333333333336,False
222771,108770,0,0,133,2016-05-05,2016-05-06,168,68825,The Gu red shirt XML tag t-shirt (White) 6XL,Each,60,18.0,15,1080.0,162.0,600.0,1242.0,60,0,11,18.0,1.0,2016,5,2,2016-05-01,55.55555555555556,False
224971,111992,0,0,122,2016-05-16,2016-05-17,174,69495,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,60,18.0,15,1080.0,162.0,600.0,1242.0,60,0,11,18.0,1.0,2016,5,2,2016-05-01,55.55555555555556,False
225470,112330,0,0,73,2016-05-18,2016-05-19,163,69650,Halloween skull mask (Gray) M,Each,60,18.0,15,1080.0,162.0,180.0,1242.0,60,0,11,18.0,1.0,2016,5,2,2016-05-01,16.666666666666668,False
202968,72610,0,0,130,2016-01-21,2016-01-22,163,62614,The Gu red shirt XML tag t-shirt (Black) XXS,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,18.0,1.0,2016,1,1,2016-01-01,61.111111111111114,False
210438,111993,0,0,130,2016-03-02,2016-03-03,161,64984,The Gu red shirt XML tag t-shirt (Black) XXS,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,18.0,1.0,2016,3,1,2016-03-01,61.111111111111114,False
210824,72709,0,0,140,2016-03-04,2016-03-05,158,65107,The Gu red shirt XML tag t-shirt (White) M,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,18.0,1.0,2016,3,1,2016-03-01,61.111111111111114,False
212272,112229,0,0,129,2016-03-14,2016-03-15,19,65561,The Gu red shirt XML tag t-shirt (Black) XS,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,18.0,1.0,2016,3,1,2016-03-01,61.111111111111114,False
219142,111993,0,0,128,2016-04-18,2016-04-19,165,67699,The Gu red shirt XML tag t-shirt (Black) S,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,18.0,1.0,2016,4,2,2016-04-01,61.111111111111114,False
220622,107558,0,0,139,2016-04-26,2016-04-27,19,68166,The Gu red shirt XML tag t-shirt (White) L,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,18.0,1.0,2016,4,2,2016-04-01,61.111111111111114,False
224397,72125,0,0,130,2016-05-12,2016-05-13,161,69330,The Gu red shirt XML tag t-shirt (Black) XXS,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,18.0,1.0,2016,5,2,2016-05-01,61.111111111111114,False
201686,72610,0,0,75,2016-01-14,2016-01-15,152,62219,Halloween zombie mask (Light Brown) XL,Each,24,18.0,15,432.0,64.8,-24.0,496.8,24,0,11,18.0,1.0,2016,1,1,2016-01-01,-5.555555555555555,False
203651,107721,0,0,71,2016-01-25,2016-01-26,151,62831,Halloween skull mask (Gray) XL,Each,24,18.0,15,432.0,64.8,72.0,496.8,24,0,11,18.0,1.0,2016,1,1,2016-01-01,16.666666666666668,False
203718,66176,0,0,125,2016-01-26,2016-01-27,129,62862,The Gu red shirt XML tag t-shirt (Black) XL,Each,24,18.0,15,432.0,64.8,252.0,496.8,24,0,11,18.0,1.0,2016,1,1,2016-01-01,58.333333333333336,False
205524,107607,0,0,75,2016-02-04,2016-02-05,151,63416,Halloween zombie mask (Light Brown) XL,Each,24,18.0,15,432.0,64.8,-24.0,496.8,24,0,11,18.0,1.0,2016,2,1,2016-02-01,-5.555555555555555,False
205600,72894,0,0,124,2016-02-04,2016-02-05,129,63441,The Gu red shirt XML tag t-shirt (Black) XXL,Each,24,18.0,15,432.0,64.8,252.0,496.8,24,0,11,18.0,1.0,2016,2,1,2016-02-01,58.333333333333336,False
208439,72646,0,0,141,2016-02-23,2016-02-24,155,64349,The Gu red shirt XML tag t-shirt (White) S,Each,24,18.0,15,432.0,64.8,264.0,496.8,24,0,11,18.0,1.0,2016,2,1,2016-02-01,61.111111111111114,False
208458,113033,0,0,119,2016-02-23,2016-02-24,163,64355,The Gu red shirt XML tag t-shirt (Black) 7XL,Each,24,18.0,15,432.0,64.8,228.0,496.8,24,0,11,18.0,1.0,2016,2,1,2016-02-01,52.77777777777778,False
208915,112063,0,0,76,2016-02-24,2016-02-25,155,64497,Halloween zombie mask (Light Brown) L,Each,24,18.0,15,432.0,64.8,-24.0,496.8,24,0,11,18.0,1.0,2016,2,1,2016-02-01,-5.555555555555555,False
208832,108881,0,0,127,2016-02-24,2016-02-25,158,64472,The Gu red shirt XML tag t-shirt (Black) M,Each,24,18.0,15,432.0,64.8,264.0,496.8,24,0,11,18.0,1.0,2016,2,1,2016-02-01,61.111111111111114,False
210626,107623,0,0,133,2016-03-03,2016-03-04,151,65046,The Gu red shirt XML tag t-shirt (White) 6XL,Each,24,18.0,15,432.0,64.8,240.0,496.8,24,0,11,18.0,1.0,2016,3,1,2016-03-01,55.55555555555556,False
213601,72610,0,0,134,2016-03-22,2016-03-23,158,65976,The Gu red shirt XML tag t-shirt (White) 5XL,Each,24,18.0,15,432.0,64.8,240.0,496.8,24,0,11,18.0,1.0,2016,3,1,2016-03-01,55.55555555555556,False
213986,107623,0,0,133,2016-03-23,2016-03-24,163,66090,The Gu red shirt XML tag t-shirt (White) 6XL,Each,24,18.0,15,432.0,64.8,240.0,496.8,24,0,11,18.0,1.0,2016,3,1,2016-03-01,55.55555555555556,False
214353,107623,0,0,140,2016-03-24,2016-03-25,19,66199,The Gu red shirt XML tag t-shirt (White) M,Each,24,18.0,15,432.0,64.8,264.0,496.8,24,0,11,18.0,1.0,2016,3,1,2016-03-01,61.111111111111114,False
214881,107721,0,0,75,2016-03-28,2016-03-29,161,66364,Halloween zombie mask (Light Brown) XL,Each,24,18.0,15,432.0,64.8,-24.0,496.8,24,0,11,18.0,1.0,2016,3,1,2016-03-01,-5.555555555555555,False
218312,107623,0,0,75,2016-04-14,2016-04-15,163,67443,Halloween zombie mask (Light Brown) XL,Each,24,18.0,15,432.0,64.8,-24.0,496.8,24,0,11,18.0,1.0,2016,4,2,2016-04-01,-5.555555555555555,False
219061,109634,0,0,78,2016-04-16,2016-04-17,152,67672,Halloween zombie mask (Light Brown) S,Each,24,18.0,15,432.0,64.8,-24.0,496.8,24,0,11,18.0,1.0,2016,4,2,2016-04-01,-5.555555555555555,False
224472,112229,0,0,77,2016-05-13,2016-05-14,163,69354,Halloween zombie mask (Light Brown) M,Each,24,18.0,15,432.0,64.8,-24.0,496.8,24,0,11,18.0,1.0,2016,5,2,2016-05-01,-5.555555555555555,False
225371,112330,0,0,124,2016-05-18,2016-05-19,165,69618,The Gu red shirt XML tag t-shirt (Black) XXL,Each,24,18.0,15,432.0,64.8,252.0,496.8,24,0,11,18.0,1.0,2016,5,2,2016-05-01,58.333333333333336,False
225678,112394,0,0,128,2016-05-19,2016-05-20,174,69713,The Gu red shirt XML tag t-shirt (Black) S,Each,24,18.0,15,432.0,64.8,264.0,496.8,24,0,11,18.0,1.0,2016,5,2,2016-05-01,61.111111111111114,False
226913,115533,0,0,130,2016-05-25,2016-05-26,170,70094,The Gu red shirt XML tag t-shirt (Black) XXS,Each,24,18.0,15,432.0,64.8,264.0,496.8,24,0,11,18.0,1.0,2016,5,2,2016-05-01,61.111111111111114,False
227554,112330,0,0,78,2016-05-27,2016-05-28,161,70292,Halloween zombie mask (Light Brown) S,Each,24,18.0,15,432.0,64.8,-24.0,496.8,24,0,11,18.0,1.0,2016,5,2,2016-05-01,-5.555555555555555,False
201083,108294,0,0,78,2016-01-12,2016-01-13,150,62032,Halloween zombie mask (Light Brown) S,Each,48,18.0,15,864.0,129.6,-48.0,993.6,48,0,11,18.0,1.0,2016,1,1,2016-01-01,-5.555555555555555,False
202304,107558,0,0,136,2016-01-18,2016-01-19,161,62405,The Gu red shirt XML tag t-shirt (White) 3XL,Each,48,18.0,15,864.0,129.6,480.0,993.6,48,0,11,18.0,1.0,2016,1,1,2016-01-01,55.55555555555556,False
202936,111993,0,0,75,2016-01-21,2016-01-22,143,62604,Halloween zombie mask (Light Brown) XL,Each,48,18.0,15,864.0,129.6,-48.0,993.6,48,0,11,18.0,1.0,2016,1,1,2016-01-01,-5.555555555555555,False
203653,109634,0,0,133,2016-01-25,2016-01-26,19,62832,The Gu red shirt XML tag t-shirt (White) 6XL,Each,48,18.0,15,864.0,129.6,480.0,993.6,48,0,11,18.0,1.0,2016,1,1,2016-01-01,55.55555555555556,False
205956,108294,0,0,78,2016-02-08,2016-02-09,150,63561,Halloween zombie mask (Light Brown) S,Each,48,18.0,15,864.0,129.6,-48.0,993.6,48,0,11,18.0,1.0,2016,2,1,2016-02-01,-5.555555555555555,False
206216,72761,0,0,139,2016-02-09,2016-02-10,150,63641,The Gu red shirt XML tag t-shirt (White) L,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,18.0,1.0,2016,2,1,2016-02-01,61.111111111111114,False
207181,113033,0,0,126,2016-02-16,2016-02-17,152,63951,The Gu red shirt XML tag t-shirt (Black) L,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,18.0,1.0,2016,2,1,2016-02-01,61.111111111111114,False
211805,112381,0,0,130,2016-03-10,2016-03-11,167,65416,The Gu red shirt XML tag t-shirt (Black) XXS,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,18.0,1.0,2016,3,1,2016-03-01,61.111111111111114,False
212226,112063,0,0,140,2016-03-14,2016-03-15,155,65543,The Gu red shirt XML tag t-shirt (White) M,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,18.0,1.0,2016,3,1,2016-03-01,61.111111111111114,False
213276,112063,0,0,142,2016-03-21,2016-03-22,143,65879,The Gu red shirt XML tag t-shirt (White) XS,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,18.0,1.0,2016,3,1,2016-03-01,61.111111111111114,False
215476,108294,0,0,73,2016-03-30,2016-03-31,165,66549,Halloween skull mask (Gray) M,Each,48,18.0,15,864.0,129.6,144.0,993.6,48,0,11,18.0,1.0,2016,3,1,2016-03-01,16.666666666666668,False
